country,variable,f,m
DJI,Community,9.09090909090909,8.97768552153607
DJI,Education,9.09090909090909,8.97768552153607
DJI,Environment,9.09090909090909,11.41670991178
DJI,CivicEngagement,11.3636363636364,8.97768552153607
DJI,Health,9.09090909090909,8.97768552153607
DJI,LifeSatisfaction,11.3636363636364,9.28905033731188
DJI,Safety,11.3636363636364,11.41670991178
DJI,WorkLifeBalance,11.3636363636364,11.41670991178
DMA,Housing,12.5,NA
DMA,Income,5,NA
DMA,Jobs,5,NA
DMA,Community,12.5,NA
DMA,Education,7.5,NA
DMA,Environment,12.5,NA
DMA,CivicEngagement,7.5,NA
DMA,Health,12.5,NA
DMA,LifeSatisfaction,12.5,NA
DMA,Safety,5,NA
DMA,WorkLifeBalance,7.5,NA
DNK,Housing,8.1086775487892,8.35578925526257
DNK,Income,7.78231923727804,8.26350470261452
DNK,Jobs,8.45362404278294,8.86083722098789
DNK,Community,8.0066287245989,8.13899256722692
DNK,Education,10.0526657259257,10.254236215657
DNK,Environment,9.24505045276475,9.34953839107773
DNK,CivicEngagement,7.17393791824105,7.2447641047115
DNK,Health,9.98643196000838,10.4670722459263
DNK,LifeSatisfaction,12.2652157719029,10.7408445342754
DNK,Safety,9.22749745690963,9.1387201759793
DNK,WorkLifeBalance,9.69795116079847,9.18570058628092
DOM,Housing,7.770305452261,9.33374766916042
DOM,Income,9.38957916671016,8.20353328698703
DOM,Jobs,8.61949872810079,8.84780198392703
DOM,Community,7.57345517043364,8.46894982125656
DOM,Education,9.899244695137,9.99197011759191
DOM,Environment,9.4353650850558,8.89779565540859
DOM,CivicEngagement,6.70055174955724,7.78643221722018
DOM,Health,10.5683388414127,9.90330589995444
DOM,LifeSatisfaction,10.1064555887403,10.3333887459427
DOM,Safety,10.1921570583007,9.52906847378883
DOM,WorkLifeBalance,9.74504846429063,8.70400612876232
DZA,Housing,9.65499613370855,12.157589537654
DZA,Income,8.70127531005273,9.18944758910182
DZA,Jobs,9.38467650728879,10.0978927174676
DZA,Community,7.87651648496325,7.2947306764819
DZA,Education,9.76328252793039,8.51694718352013
DZA,Environment,8.68103713794386,8.41691331674618
DZA,CivicEngagement,7.45162176325253,6.84663573571661
DZA,Health,11.28247806398,10.4088760363984
DZA,LifeSatisfaction,10.3743284748151,9.27066196387286
DZA,Safety,8.39136213111562,9.87184756753925
DZA,WorkLifeBalance,8.43842546494922,7.9284576755013
ECU,Housing,8.84188042469484,9.20759809474776
ECU,Income,8.60441179354474,8.44056288171251
ECU,Jobs,9.45166301238284,8.96012145939438
ECU,Community,7.11991012590315,7.76667681809276
ECU,Education,10.5280050408087,11.1318428804477
ECU,Environment,9.41285630906155,8.90014172009896
ECU,CivicEngagement,6.96578867963418,6.56260578846253
ECU,Health,10.116736341489,10.2385186442803
ECU,LifeSatisfaction,9.9074241475576,9.34566253679182
ECU,Safety,9.87518783073827,10.0432966970623
ECU,WorkLifeBalance,9.17613629418512,9.40297247890889
EGY,Housing,9.2770554077361,9.0570728207142
EGY,Income,10.3652013768478,9.73775191238813
EGY,Jobs,8.71911786888221,8.65902135053087
EGY,Community,7.10459755761112,7.92293975083628
EGY,Education,9.61105230581245,10.3148593962065
EGY,Environment,9.12489705512905,9.32573442611728
EGY,CivicEngagement,7.14099376019417,6.93237672007396
EGY,Health,10.553590949964,10.3233123806536
EGY,LifeSatisfaction,8.85744515646449,9.24046728253214
EGY,Safety,10.4161374263257,9.31952930377798
EGY,WorkLifeBalance,8.82991113503292,9.16693465616904
ERI,Housing,7.87878787878788,4.94505494505495
ERI,Income,7.87878787878788,4.94505494505495
ERI,Jobs,7.87878787878788,0
ERI,Community,7.87878787878788,12.5208125208125
ERI,Education,7.87878787878788,4.94505494505495
ERI,Environment,7.87878787878788,12.5208125208125
ERI,CivicEngagement,7.87878787878788,4.94505494505495
ERI,Health,7.87878787878788,15.984015984016
ERI,LifeSatisfaction,7.87878787878788,20.2131202131202
ERI,Safety,7.87878787878788,6.46020646020646
ERI,WorkLifeBalance,21.2121212121212,12.5208125208125
ESP,Housing,8.74818064398734,8.48567431454073
ESP,Income,8.10711917314868,8.64080373741936
ESP,Jobs,9.40179491859657,9.23687618028934
ESP,Community,7.72676004571783,7.68165684580079
ESP,Education,10.4577187002317,10.1358786319142
ESP,Environment,8.74547905740346,8.76449823724555
ESP,CivicEngagement,7.42178413771941,7.39204117297927
ESP,Health,10.9186860172527,10.7354440915136
ESP,LifeSatisfaction,9.68580666257159,9.72346083638399
ESP,Safety,9.0420452740732,9.31058865608571
ESP,WorkLifeBalance,9.74462536929748,9.89307729582753
EST,Housing,9.28824130242831,9.9403307172784
EST,Income,9.45673199147502,8.80548582453269
EST,Jobs,9.10977843267839,8.71882616852303
EST,Community,7.44465572079999,7.82116917660396
EST,Education,9.65684119587718,10.2117990076985
EST,Environment,9.62959124949154,9.83653331444849
EST,CivicEngagement,6.38086194833357,7.00883060722023
EST,Health,10.0461432296854,10.4461279151014
EST,LifeSatisfaction,10.9087874998506,9.33904605300449
EST,Safety,9.63123416526266,9.66368781802884
EST,WorkLifeBalance,8.44713326411732,8.20816339756
ETH,Housing,10.1793657679579,11.1014667197208
ETH,Income,9.65317010652465,12.3628262423712
ETH,Jobs,10.7107106151447,8.4363167365728
ETH,Community,8.62701616668785,8.89043808769532
ETH,Education,11.5747387339756,8.67029976396628
ETH,Environment,7.91826755096249,7.73681097171401
ETH,CivicEngagement,7.52656314422507,6.88732776757964
ETH,Health,8.90149977206124,10.5866106653631
ETH,LifeSatisfaction,8.8362823807569,9.63884445109835
ETH,Safety,6.91336559017818,7.89082559325557
ETH,WorkLifeBalance,9.15902017152538,7.79823300066298
EU,Housing,9.62308539574362,7.9637388209211
EU,Income,7.8895476126562,7.31916506066302
EU,Jobs,8.33006935108465,8.48763167281941
EU,Community,7.66178278290976,8.82453505369411
EU,Education,11.0478062355502,8.97921421863803
EU,Environment,10.7574767762485,12.1808114208174
EU,CivicEngagement,6.59780854256989,6.8725597989867
EU,Health,10.8975076158746,9.69862283457998
EU,LifeSatisfaction,9.94052771069178,11.4054157195229
EU,Safety,7.87473762558755,8.42205419213619
EU,WorkLifeBalance,9.37965035108327,9.84625120722123
FIN,Housing,8.3165040909834,8.93782695085875
FIN,Income,7.47025402174111,9.22993065613607
FIN,Jobs,8.58769586488328,8.53799931867574
FIN,Community,8.11692265580449,7.65660066254694
FIN,Education,10.1018731671556,9.73684111681351
FIN,Environment,10.2775874655829,9.52188293435916
FIN,CivicEngagement,6.80687313674837,7.02756737237094
FIN,Health,10.555313389649,10.2135260456859
FIN,LifeSatisfaction,10.8740853077215,10.0820919509898
FIN,Safety,9.71659126216461,9.69517669107872
FIN,WorkLifeBalance,9.17629963756572,9.36055630048444
FJI,Housing,8.02747404571113,8.13617729007291
FJI,Income,8.02747404571113,7.46123377942047
FJI,Jobs,8.02747404571113,9.69029909925848
FJI,Community,5.10085659021829,8.1529485862712
FJI,Education,8.02747404571113,8.61503028205418
FJI,Environment,8.02747404571113,6.48635553433181
FJI,CivicEngagement,4.28453005960605,6.36426340888171
FJI,Health,8.02747404571113,10.0989660808187
FJI,LifeSatisfaction,27.619310780405,20.5596956275697
FJI,Safety,7.21114751509888,7.6483744766887
FJI,WorkLifeBalance,7.61931078040501,6.78665583463211
FRA,Housing,9.26963291796704,9.46248707273743
FRA,Income,8.56902570720069,8.77339234881422
FRA,Jobs,9.21978557170571,9.04353091272515
FRA,Community,9.07199155088063,8.36276481731894
FRA,Education,9.84324760649997,9.88866700936294
FRA,Environment,8.99111890938988,9.33268815212287
FRA,CivicEngagement,6.09871125574059,6.32126152715104
FRA,Health,10.7902949375635,10.7799960992349
FRA,LifeSatisfaction,9.97888177807262,9.9303844004666
FRA,Safety,8.79685051948204,8.88705748773625
FRA,WorkLifeBalance,9.37045924549737,9.21777017232971
FRO,Housing,7.58670758670759,14.0979689366786
FRO,Income,8.44140844140844,6.69056152927121
FRO,Jobs,8.44140844140844,6.69056152927121
FRO,Community,9.44955944955945,14.0979689366786
FRO,Education,9.24990924990925,6.69056152927121
FRO,Environment,9.35715935715936,3.4647550776583
FRO,CivicEngagement,6.74685674685675,5.07765830346476
FRO,Health,11.8453618453618,14.0979689366786
FRO,LifeSatisfaction,11.036861036861,14.0979689366786
FRO,Safety,11.0517110517111,8.30346475507766
FRO,WorkLifeBalance,6.79305679305679,6.69056152927121
FSM,Housing,8.90625,9.22587486744433
FSM,Income,10.3125,10.3128313891835
FSM,Jobs,7.70833333333333,9.22587486744433
FSM,Community,6.02430555555556,6.91940615058324
FSM,Education,12.3263888888889,10.3128313891835
FSM,Environment,9.28819444444444,8.00636267232237
FSM,CivicEngagement,3.76736111111111,9.22587486744433
FSM,Health,11.7013888888889,10.3128313891835
FSM,LifeSatisfaction,10.4166666666667,8.00636267232237
FSM,Safety,10.5555555555556,9.22587486744433
FSM,WorkLifeBalance,8.99305555555556,9.22587486744433
For,Housing,33.3333333333333,3.2258064516129
For,Income,6.66666666666667,9.67741935483871
For,Jobs,6.66666666666667,9.67741935483871
For,Community,6.66666666666667,6.45161290322581
For,Education,6.66666666666667,9.67741935483871
For,Environment,6.66666666666667,9.67741935483871
For,CivicEngagement,6.66666666666667,6.45161290322581
For,Health,6.66666666666667,9.67741935483871
For,LifeSatisfaction,6.66666666666667,12.9032258064516
For,Safety,6.66666666666667,9.67741935483871
For,WorkLifeBalance,6.66666666666667,12.9032258064516
GAB,Housing,6.89441930618401,10.8477143771261
GAB,Income,14.1383322559793,7.27764610117551
GAB,Jobs,10.0550168785463,8.63295745648687
GAB,Community,5.15355885944121,5.45700486876957
GAB,Education,9.61057243410185,9.86290398055104
GAB,Environment,11.4310852546147,10.5933500051147
GAB,CivicEngagement,5.22897364073835,6.45785586962058
GAB,Health,12.0876966171084,12.1945157239275
GAB,LifeSatisfaction,8.53214106155283,9.64275376040082
GAB,Safety,9.0223371399842,8.86285827462298
GAB,WorkLifeBalance,7.84586655174891,10.1704395822043
GBR,Housing,9.01176183143266,9.12165752715193
GBR,Income,8.45569789363372,9.14452058465822
GBR,Jobs,9.01900601476432,9.04929942320336
GBR,Community,8.21509111223814,7.76131442412439
GBR,Education,9.81269923474049,9.73803235850106
GBR,Environment,9.17315002268213,9.06881608554465
GBR,CivicEngagement,6.27776785565022,6.16017997437895
GBR,Health,10.644304170818,10.4965291123746
GBR,LifeSatisfaction,11.123178452763,11.1334795288221
GBR,Safety,8.59271853433392,8.64974019087157
GBR,WorkLifeBalance,9.67462487694346,9.67643079036925
GEO,Housing,6.96316902512659,10.2887865588298
GEO,Income,8.41146710757659,8.57337326432649
GEO,Jobs,9.41674283024362,8.67215079404587
GEO,Community,10.2944055099658,9.51768981473822
GEO,Education,10.2311338868178,8.796148683983
GEO,Environment,8.13858014849751,10.4981017544998
GEO,CivicEngagement,7.08656627543101,6.86899848206195
GEO,Health,10.1934920031526,9.45196198975114
GEO,LifeSatisfaction,11.3793740524493,8.81171807794562
GEO,Safety,8.90624455460585,9.35052086812745
GEO,WorkLifeBalance,8.97882460613327,9.17054971169074
GGY,Housing,9.48547840188707,8.02941134260213
GGY,Income,10.3626713843432,8.39173018318184
GGY,Jobs,11.2398643667994,9.49478976450229
GGY,Community,7.44950611823677,10.0314059261185
GGY,Education,6.39392599144921,9.29098541667621
GGY,Environment,9.33510246203745,7.65229245255221
GGY,CivicEngagement,4.66755123101872,6.22302888666073
GGY,Health,8.29868789621112,11.54655744127
GGY,LifeSatisfaction,12.1450685537373,11.0257241079366
GGY,Safety,9.38227922748047,8.65768306532663
GGY,WorkLifeBalance,11.2398643667994,9.65639141317291
GHA,Housing,8.73221332128465,10.0081671568141
GHA,Income,8.46939280846414,8.82242788785841
GHA,Jobs,9.17489905252607,9.60516033567625
GHA,Community,7.87574068162104,8.13717955341996
GHA,Education,8.63784838389646,9.18872920553888
GHA,Environment,9.07994875425017,8.45382977072469
GHA,CivicEngagement,7.12931183680422,7.9222722045784
GHA,Health,10.6938330968579,9.55149938503554
GHA,LifeSatisfaction,9.86346487267084,10.762583657714
GHA,Safety,9.97763263065745,9.13108577779741
GHA,WorkLifeBalance,10.365714560967,8.41706506484234
GIB,Housing,NA,9.15466020655361
GIB,Income,NA,9.52866675166815
GIB,Jobs,NA,10.6039355688725
GIB,Community,NA,6.25610948191593
GIB,Education,NA,9.15466020655361
GIB,Environment,NA,6.25610948191593
GIB,CivicEngagement,NA,7.70538484423477
GIB,Health,NA,12.4272174763058
GIB,LifeSatisfaction,NA,9.15466020655361
GIB,Safety,NA,8.07939138934931
GIB,WorkLifeBalance,NA,11.6792043860768
GIN,Housing,6.94444444444444,10.7382137808101
GIN,Income,8.33333333333333,9.58878849345381
GIN,Jobs,9.72222222222222,11.5495728071793
GIN,Community,4.16666666666667,14.321716147274
GIN,Education,9.72222222222222,9.58878849345381
GIN,Environment,6.94444444444444,6.95187165775401
GIN,CivicEngagement,4.16666666666667,4.99108734402852
GIN,Health,9.72222222222222,11.5495728071793
GIN,LifeSatisfaction,1.38888888888889,4.99108734402852
GIN,Safety,20.8333333333333,9.58878849345381
GIN,WorkLifeBalance,18.0555555555556,6.14051263138484
GMB,Housing,6.66666666666667,6.91729323308271
GMB,Income,6.66666666666667,5.48872180451128
GMB,Jobs,6.66666666666667,8.34586466165413
GMB,Community,6.66666666666667,6.91729323308271
GMB,Education,33.3333333333333,9.77443609022556
GMB,Environment,6.66666666666667,5.48872180451128
GMB,CivicEngagement,6.66666666666667,5.48872180451128
GMB,Health,6.66666666666667,13.609022556391
GMB,LifeSatisfaction,6.66666666666667,17.4436090225564
GMB,Safety,6.66666666666667,8.34586466165413
GMB,WorkLifeBalance,6.66666666666667,12.1804511278195
GNB,Housing,NA,9.61538461538462
GNB,Income,NA,9.61538461538462
GNB,Jobs,NA,9.61538461538462
GNB,Community,NA,5.76923076923077
GNB,Education,NA,9.61538461538462
GNB,Environment,NA,9.61538461538462
GNB,CivicEngagement,NA,7.69230769230769
GNB,Health,NA,9.61538461538462
GNB,LifeSatisfaction,NA,9.61538461538462
GNB,Safety,NA,9.61538461538462
GNB,WorkLifeBalance,NA,9.61538461538462
GRC,Housing,8.6454694185015,8.49226162945721
GRC,Income,8.5434501955305,9.43535741156117
GRC,Jobs,9.43385074903137,9.04062949694682
GRC,Community,7.86610483652467,7.78117464564339
GRC,Education,10.2068901291614,9.85439470267771
GRC,Environment,9.41554938392629,9.02705803191074
GRC,CivicEngagement,6.81337504172319,6.39493213444525
GRC,Health,10.7539080141867,10.6676809930732
GRC,LifeSatisfaction,10.116916894306,10.4366067619086
GRC,Safety,9.256039428912,9.5034763145752
GRC,WorkLifeBalance,8.9484459081964,9.36642787780074
GRD,Housing,8.61657722122838,9.67741935483871
GRD,Income,6.05247465712582,6.45161290322581
GRD,Jobs,8.61657722122838,9.67741935483871
GRD,Community,12.2242098986285,6.45161290322581
GRD,Education,8.37805605247466,9.67741935483871
GRD,Environment,9.89862850327967,12.9032258064516
GRD,CivicEngagement,9.89862850327967,9.67741935483871
GRD,Health,9.66010733452594,12.9032258064516
GRD,LifeSatisfaction,10.9421586165772,6.45161290322581
GRD,Safety,4.77042337507454,9.67741935483871
GRD,WorkLifeBalance,10.9421586165772,6.45161290322581
GRL,Housing,9.09090909090909,13.1578947368421
GRL,Income,9.09090909090909,13.1578947368421
GRL,Jobs,11.3636363636364,13.1578947368421
GRL,Community,6.81818181818182,0
GRL,Education,11.3636363636364,13.1578947368421
GRL,Environment,11.3636363636364,13.1578947368421
GRL,CivicEngagement,6.81818181818182,7.89473684210526
GRL,Health,11.3636363636364,13.1578947368421
GRL,LifeSatisfaction,4.54545454545455,0
GRL,Safety,11.3636363636364,13.1578947368421
GRL,WorkLifeBalance,6.81818181818182,0
GTM,Housing,10.1470744276776,7.81476829988855
GTM,Income,8.94029543431593,9.16715390141455
GTM,Jobs,9.02332672669346,9.51566688770781
GTM,Community,7.28955167812898,7.6716166522309
GTM,Education,9.61684112575293,10.6538245631488
GTM,Environment,8.85942675362906,9.63623689289616
GTM,CivicEngagement,5.32027641404626,7.07101231311227
GTM,Health,10.0008893771415,9.62901084392437
GTM,LifeSatisfaction,10.3971658426486,9.72555358053274
GTM,Safety,10.0550540526441,9.69492986473115
GTM,WorkLifeBalance,10.3500981673216,9.42022620041273
GUF,Housing,9.87878787878788,6.29355400696864
GUF,Income,9.12457912457912,7.43975029036005
GUF,Jobs,7.21212121212121,10.9066492450639
GUF,Community,7.43434343434344,9.01640534262485
GUF,Education,8.79461279461279,10.816637630662
GUF,Environment,9.17845117845118,10.861643437863
GUF,CivicEngagement,5.95286195286195,7.58783391405343
GUF,Health,11.5353535353535,9.49259581881533
GUF,LifeSatisfaction,9.77104377104377,10.8761614401858
GUF,Safety,8.97643097643098,7.45426829268293
GUF,WorkLifeBalance,12.1414141414141,9.25450058072009
GUM,Housing,NA,9.375
GUM,Income,NA,12.5
GUM,Jobs,NA,12.5
GUM,Community,NA,6.25
GUM,Education,NA,9.375
GUM,Environment,NA,9.375
GUM,CivicEngagement,NA,6.25
GUM,Health,NA,9.375
GUM,LifeSatisfaction,NA,9.375
GUM,Safety,NA,9.375
GUM,WorkLifeBalance,NA,6.25
GUY,Housing,19.7879246234323,5.79831932773109
GUY,Income,6.53715258082813,16.0504201680672
GUY,Jobs,5.31764038570618,5.79831932773109
GUY,Community,6.4804310833806,8.65546218487395
GUY,Education,7.09018718094158,7.22689075630252
GUY,Environment,7.64322178105502,10.0840336134454
GUY,CivicEngagement,15.8189953992563,5.79831932773109
GUY,Health,8.86273397617697,13.109243697479
GUY,LifeSatisfaction,6.53715258082813,10.0840336134454
GUY,Safety,7.67158252977879,8.65546218487395
GUY,WorkLifeBalance,8.252977878616,8.73949579831933
HKG,Housing,9.4914980436368,9.37372435224001
HKG,Income,9.2961674833058,9.84159519135954
HKG,Jobs,8.55340373021519,9.02143115419377
HKG,Community,8.60394641632537,7.77294469829924
HKG,Education,8.95251301187346,9.17124014787579
HKG,Environment,8.84355873101516,9.32232353313688
HKG,CivicEngagement,6.82300414455528,6.27814377573525
HKG,Health,10.3866827836031,10.1127969055699
HKG,LifeSatisfaction,10.2711908487754,9.87760424804054
HKG,Safety,9.68809184435529,9.94739891082583
HKG,WorkLifeBalance,9.08994296233914,9.28079708272329
HND,Housing,7.87015610293946,9.14582006281881
HND,Income,7.88674832541404,9.55880080188651
HND,Jobs,8.05454621380016,9.89847202391067
HND,Community,8.50219503483492,7.20657264581609
HND,Education,10.1146550933136,10.0343830375651
HND,Environment,9.54317168359493,8.22626788456801
HND,CivicEngagement,6.63329181460458,7.39089670482045
HND,Health,9.83719154379126,9.43762141139171
HND,LifeSatisfaction,9.81257497505704,9.46876863474139
HND,Safety,13.7735004621662,10.75717024923
HND,WorkLifeBalance,7.97196875048382,8.87522654325129
HRV,Housing,8.06490578466312,8.26940837480656
HRV,Income,9.4163587542461,10.3234724924449
HRV,Jobs,9.44870827772877,9.339654299587
HRV,Community,8.25208472361596,7.16993396604986
HRV,Education,9.75668418095988,11.3339711743673
HRV,Environment,8.84035374649756,9.49676944573135
HRV,CivicEngagement,6.01794109858436,4.9276160641566
HRV,Health,10.1434598286325,10.3991790743357
HRV,LifeSatisfaction,10.753348765839,10.2429194321641
HRV,Safety,9.74064551607302,9.68272117874732
HRV,WorkLifeBalance,9.56550932315981,8.81435449760933
HTI,Housing,8.7453462055795,9.96706300400841
HTI,Income,8.77985276182519,9.18622956813621
HTI,Jobs,9.50449044298461,9.30819560095496
HTI,Community,9.5389969992303,14.5137554762328
HTI,Education,10.2636346803897,8.12471779690978
HTI,Environment,7.9323380754982,7.38744810573938
HTI,CivicEngagement,6.43887748871842,6.76684189598588
HTI,Health,10.273313348605,10.4667206819607
HTI,LifeSatisfaction,9.11734371437447,7.46868942811545
HTI,Safety,10.2636346803897,8.95364195916728
HTI,WorkLifeBalance,9.1421716024049,7.85669648278918
HUN,Housing,9.17450716579638,9.45600060200325
HUN,Income,8.4453992563384,9.13149354724663
HUN,Jobs,8.26493854605832,8.56466978472644
HUN,Community,8.47456779676079,8.35915219786526
HUN,Education,9.54911072835086,9.79619217775762
HUN,Environment,9.15319929425787,9.33963309163387
HUN,CivicEngagement,6.14815854187544,6.35449766013444
HUN,Health,10.1567846606028,9.63630029339903
HUN,LifeSatisfaction,11.068851033803,10.1903476982284
HUN,Safety,9.9471582017355,9.93647948460117
HUN,WorkLifeBalance,9.61732477442067,9.23523346240388
Hon,Housing,10.1256467110126,9.97951543406089
Hon,Income,9.31263858093126,8.87062432516978
Hon,Jobs,9.31263858093126,7.02136247590793
Hon,Community,9.31263858093126,7.08130253584799
Hon,Education,9.31263858093126,11.5929020474475
Hon,Environment,8.49963045084996,9.70257015711561
Hon,CivicEngagement,8.49963045084996,7.53085298539844
Hon,Health,10.1256467110126,9.7913702459157
Hon,LifeSatisfaction,9.31263858093126,10.8591913137368
Hon,Safety,6.87361419068736,8.42551388005933
Hon,WorkLifeBalance,9.31263858093126,9.14479459934005
IDN,Housing,9.34033258962632,11.3486453945041
IDN,Income,9.46594060257263,9.24572714130926
IDN,Jobs,8.68080921472023,9.20164356731932
IDN,Community,8.20321816743035,7.8558287097228
IDN,Education,10.725566448549,10.7131915401747
IDN,Environment,8.36876847953658,8.3293783560663
IDN,CivicEngagement,5.97125439747155,6.40409122289386
IDN,Health,10.1398935714136,8.79476072000285
IDN,LifeSatisfaction,10.5869227241491,9.34894611380165
IDN,Safety,9.32782421898643,9.59708294118001
IDN,WorkLifeBalance,9.18946958554417,9.16070429302519
IMN,Housing,11.9047619047619,8.78169449598021
IMN,Income,11.9047619047619,10.1422387136673
IMN,Jobs,11.9047619047619,6.7408781694496
IMN,Community,4.76190476190476,9.18985776128633
IMN,Education,4.76190476190476,6.40074211502783
IMN,Environment,11.9047619047619,9.46196660482375
IMN,CivicEngagement,2.38095238095238,9.5299938157081
IMN,Health,11.9047619047619,12.7272727272727
IMN,LifeSatisfaction,11.9047619047619,8.37353123067409
IMN,Safety,9.52380952380952,6.87693259121831
IMN,WorkLifeBalance,7.14285714285714,11.7748917748918
IND,Housing,9.62580020414952,8.63368381049855
IND,Income,9.4347825205659,10.0218909979786
IND,Jobs,8.82166041658703,9.50629505921349
IND,Community,7.05473711013213,7.68618812187689
IND,Education,9.73006104475196,9.5381779390334
IND,Environment,8.75000024696037,8.95848357863426
IND,CivicEngagement,6.73718344599007,6.89401727005118
IND,Health,9.80540170412875,9.68821363696726
IND,LifeSatisfaction,10.034715001086,10.233696185735
IND,Safety,9.93156615256353,9.51057743675874
IND,WorkLifeBalance,10.0740921530847,9.32877596325258
IRL,Housing,8.87953498257775,8.50059930326698
IRL,Income,8.68293033847655,9.16112596824534
IRL,Jobs,8.77989326219976,9.15963061246414
IRL,Community,8.90076673018389,7.97781171349968
IRL,Education,9.68849562755357,9.70299128558827
IRL,Environment,8.72459804222766,8.70173609157897
IRL,CivicEngagement,6.40543702984527,7.00173622197852
IRL,Health,9.94336402373915,10.2233810595755
IRL,LifeSatisfaction,11.5882682473798,10.8882164291472
IRL,Safety,8.42418594562125,8.53418750140724
IRL,WorkLifeBalance,9.98252577019535,10.1485838132482
IRN,Housing,7.68487969302264,8.6090149889034
IRN,Income,9.79103377639995,10.0358500878084
IRN,Jobs,9.22946260484168,9.74289729523368
IRN,Community,9.14098248806709,8.0605352439819
IRN,Education,8.94166530170938,9.38837993119805
IRN,Environment,8.74376101612782,8.47549126167005
IRN,CivicEngagement,6.61414052445811,6.7630766311235
IRN,Health,10.5581020827291,9.23249476459746
IRN,LifeSatisfaction,10.585733855679,10.3476146372138
IRN,Safety,9.70432419306873,9.47151259062637
IRN,WorkLifeBalance,9.00591446389653,9.87313256764341
IRQ,Housing,11.4081802343997,10.0352081859728
IRQ,Income,10.6269302343997,10.8687623755775
IRQ,Jobs,7.66525776053215,10.8058958316605
IRQ,Community,7.83675166297118,5.49750341389304
IRQ,Education,7.83675166297118,10.7804106108627
IRQ,Environment,4.8832455654102,7.24739414815878
IRQ,CivicEngagement,8.45467413683877,5.67387651995365
IRQ,Health,11.2366863319607,10.1645681200202
IRQ,LifeSatisfaction,8.79766194171682,9.16659446247212
IRQ,Safety,12.0179363319607,8.31423068042084
IRQ,WorkLifeBalance,9.23592413683877,11.4455556510078
ISL,Housing,8.66189692575449,10.1447748869391
ISL,Income,8.8552311280613,9.06199721209687
ISL,Jobs,9.07497340558843,9.0428218384784
ISL,Community,8.08181186354738,8.29638739526147
ISL,Education,10.1381071255937,10.3276408670722
ISL,Environment,8.81721183980944,8.10226673162107
ISL,CivicEngagement,6.46948478963678,6.32612699286432
ISL,Health,10.6157817987339,11.2897531848564
ISL,LifeSatisfaction,9.78747551495746,9.50096513865821
ISL,Safety,10.1489343523248,9.24676967966579
ISL,WorkLifeBalance,9.34909125599227,8.66049607248626
ISR,Housing,9.29814468405376,9.29878547816571
ISR,Income,9.17175583219234,10.3779200304397
ISR,Jobs,8.90406915996043,9.00958903261357
ISR,Community,8.18056881346513,7.56483926359669
ISR,Education,10.8222549581487,10.2868177089545
ISR,Environment,8.45282010219955,8.20508044659959
ISR,CivicEngagement,6.36415007073337,6.35543940025666
ISR,Health,10.4511446732958,10.8463068454308
ISR,LifeSatisfaction,9.94400215293316,10.0290544562934
ISR,Safety,8.77291955521818,8.87448934728442
ISR,WorkLifeBalance,9.63816999779958,9.151677990365
ITA,Housing,8.66084978643946,8.5665551971409
ITA,Income,7.84873338981657,8.44446901860544
ITA,Jobs,9.23072537657981,9.45039517886624
ITA,Community,8.45230544868331,8.2190243051386
ITA,Education,10.1381999389572,9.63162144166862
ITA,Environment,9.4496355634192,9.49332511167983
ITA,CivicEngagement,7.37571119617087,7.16978976387702
ITA,Health,10.3159411975182,10.2881921306956
ITA,LifeSatisfaction,10.3703496935587,10.3766978058921
ITA,Safety,8.73241216504766,8.86849245360424
ITA,WorkLifeBalance,9.42513624380911,9.49143759283138
JAM,Housing,9.7629990501578,8.17392262593501
JAM,Income,12.5737149043519,9.07548208012604
JAM,Jobs,13.4432801217432,7.68659319123715
JAM,Community,7.13535762069635,12.0852204784093
JAM,Education,9.7629990501578,8.40881541345938
JAM,Environment,6.489362788655,7.84712524031409
JAM,CivicEngagement,5.94299925442494,6.45823635142521
JAM,Health,10.2373073505531,11.3035522555646
JAM,LifeSatisfaction,7.94481723197598,10.8405892926017
JAM,Safety,9.28812901512598,9.89029689494086
JAM,WorkLifeBalance,7.41903361215798,8.23016617598661
JEY,Housing,7.10796746805749,8.13639443212614
JEY,Income,6.17773490991796,8.84811529933481
JEY,Jobs,7.19360792579097,10.1221051983247
JEY,Community,7.1817001869515,7.94278147326928
JEY,Education,5.81893092320699,10.4061961074156
JEY,Environment,8.19757320282451,8.5000307957625
JEY,CivicEngagement,4.2316293359054,6.58924611973392
JEY,Health,9.74186403743793,10.0989467849224
JEY,LifeSatisfaction,28.1975732028245,10.4739467849224
JEY,Safety,8.19757320282451,10.2016506528702
JEY,WorkLifeBalance,7.95384560425821,8.68058635131806
JOR,Housing,9.46679190242802,10.714809699401
JOR,Income,8.74524173197224,11.6461577293339
JOR,Jobs,9.61760451131176,8.45231092302499
JOR,Community,8.38292218877034,7.20836991859838
JOR,Education,10.1638589105073,13.6747053800704
JOR,Environment,8.98061126440059,8.44732525763782
JOR,CivicEngagement,6.59862412249553,4.95582710181472
JOR,Health,10.4280620276516,9.68213813038173
JOR,LifeSatisfaction,8.74805312486571,8.77666748353177
JOR,Safety,9.93194179661348,8.27984629705541
JOR,WorkLifeBalance,8.93628841898336,8.16184207914992
JPN,Housing,8.69374585899457,9.09106582620805
JPN,Income,8.735114736318,8.85302934107858
JPN,Jobs,8.91705227034664,8.83097381779454
JPN,Community,8.27368962773634,7.88882805326812
