country,variable,2011,2012,2013,2014,2015
CYM,Environment,NA,12.9177958446251,11.3636363636364,8.56204130397679,4.34782608695652
CYM,CivicEngagement,NA,2.4390243902439,6.81818181818182,2.95357569551118,0
CYM,Health,NA,6.09756097560976,9.09090909090909,13.84195255163,4.34782608695652
CYM,LifeSatisfaction,NA,6.09756097560976,11.3636363636364,11.9371906468681,17.3913043478261
CYM,Safety,NA,15.356820234869,11.3636363636364,12.863116572794,21.7391304347826
CYM,WorkLifeBalance,NA,7.94941282746161,11.3636363636364,11.0641747738522,8.69565217391304
CYP,Housing,8.69565217391304,11.7572652109062,7.07346296077764,8.44787996293401,7.75333925333925
CYP,Income,6.52173913043478,9.6596931069529,16.1647166709338,9.02140185003916,8.48264698264698
CYP,Jobs,8.69565217391304,8.76865814362363,6.94299011384138,6.52768555067846,10.1294723794724
CYP,Community,10.8695652173913,7.38161909069505,6.28559346050977,6.08131342623148,7.33378658378658
CYP,Education,8.69565217391304,9.62139324481974,10.610082515391,8.53694343412916,10.8177840677841
CYP,Environment,8.69565217391304,8.42888821723247,5.89072875598461,7.59100443518868,9.66169941169941
CYP,CivicEngagement,6.52173913043478,6.51289964814231,3.87663016261773,5.77837186438339,6.32310282310282
CYP,Health,10.8695652173913,9.49716420080516,7.06412744534457,8.32639992523829,9.6045806045806
CYP,LifeSatisfaction,8.69565217391304,9.95213072960499,6.66483588590236,7.90255667427655,9.72230547230547
CYP,Safety,10.8695652173913,9.64867034782249,5.91833544619293,7.64048073669356,9.53603803603804
CYP,WorkLifeBalance,10.8695652173913,8.7716180593951,23.5084965825042,24.1459621402073,10.6352443852444
CZE,Housing,9.44814609042986,8.18919342437566,8.6587614301627,7.82356621237125,8.26900001369779
CZE,Income,8.25598970332415,9.39419644079052,11.0544424037463,8.87014518138498,8.76748573150268
CZE,Jobs,8.17091507418948,9.46342072559319,8.99395350676096,8.66544883016646,9.70057690447737
CZE,Community,8.42283527283087,7.02597441444472,7.4348701310328,8.76288826605069,7.0815846493409
CZE,Education,9.73636436089326,9.56449241155299,9.49595565371817,10.1490540931485,9.83065366221875
CZE,Environment,9.86696570287297,9.34283317659555,9.01114330838996,10.1051171713661,9.17675288667703
CZE,CivicEngagement,8.44798340618379,5.64240584854871,6.71308571851156,6.75144248467318,6.94179368999212
CZE,Health,9.69912050992282,11.0177458652577,10.1001735304818,10.5744445230934,10.4001223421785
CZE,LifeSatisfaction,10.1023279297349,10.7217263154483,9.77977080685878,9.7423037553496,10.7309979197428
CZE,Safety,9.09922322951758,9.32292310942454,9.8916419867581,8.88188552831405,10.4719891182513
CZE,WorkLifeBalance,8.75012872010037,10.3150882679681,8.8662015235789,9.67370395408183,8.62904308192075
DEU,Housing,8.45682889230174,8.5369181047024,8.97587828010161,9.13221812494648,8.79156021279462
DEU,Income,7.92076328560242,8.01413711396326,8.47189529112647,8.6801526715389,8.34600141975055
DEU,Jobs,8.92913329490831,8.60090471562784,8.71080338072353,8.72583585838564,8.52319590567538
DEU,Community,8.70854142541546,8.43334656703477,8.0864102012547,7.88602966890996,8.59725237424399
DEU,Education,9.69778283694763,10.2299024078442,9.7341232604245,10.0721766889475,9.76633023891242
DEU,Environment,9.65967166809828,9.54629920654797,9.50944871802799,9.06896569670531,9.33272269166263
DEU,CivicEngagement,7.35973041939287,6.69244416088906,6.66401395143779,6.67603269760505,6.85900525729252
DEU,Health,9.90893218934817,10.4472732031151,10.3173307762488,10.7660771004625,10.3474820112611
DEU,LifeSatisfaction,10.6616632558474,10.8172623854831,10.6681179493098,10.8175595083561,11.2401817740699
DEU,Safety,8.66196441207231,8.97763417301912,9.11180904882469,9.07634893879213,8.75897398676703
DEU,WorkLifeBalance,10.0349883200654,9.70387796177322,9.75016914252018,9.09860304535046,9.43729412756988
DJI,Housing,NA,NA,6.81818181818182,7.31707317073171,6.38297872340426
DJI,Income,NA,NA,4.54545454545455,7.31707317073171,6.38297872340426
DJI,Jobs,NA,NA,6.81818181818182,7.31707317073171,6.38297872340426
DJI,Community,NA,NA,9.09090909090909,7.31707317073171,10.6382978723404
DJI,Education,NA,NA,9.09090909090909,7.31707317073171,10.6382978723404
DJI,Environment,NA,NA,9.09090909090909,12.1951219512195,10.6382978723404
DJI,CivicEngagement,NA,NA,11.3636363636364,7.31707317073171,10.6382978723404
DJI,Health,NA,NA,9.09090909090909,7.31707317073171,10.6382978723404
DJI,LifeSatisfaction,NA,NA,11.3636363636364,12.1951219512195,6.38297872340426
DJI,Safety,NA,NA,11.3636363636364,12.1951219512195,10.6382978723404
DJI,WorkLifeBalance,NA,NA,11.3636363636364,12.1951219512195,10.6382978723404
DMA,Housing,NA,12.5,NA,NA,NA
DMA,Income,NA,5,NA,NA,NA
DMA,Jobs,NA,5,NA,NA,NA
DMA,Community,NA,12.5,NA,NA,NA
DMA,Education,NA,7.5,NA,NA,NA
DMA,Environment,NA,12.5,NA,NA,NA
DMA,CivicEngagement,NA,7.5,NA,NA,NA
DMA,Health,NA,12.5,NA,NA,NA
DMA,LifeSatisfaction,NA,12.5,NA,NA,NA
DMA,Safety,NA,5,NA,NA,NA
DMA,WorkLifeBalance,NA,7.5,NA,NA,NA
DNK,Housing,9.14985255059929,8.06974767725816,8.34002622811951,7.91637434494973,8.49789203530396
DNK,Income,8.5376507800023,8.03487763868087,7.86376437202237,8.30428673630143,8.11554907336453
DNK,Jobs,9.17790592976571,8.53009798577377,8.81291735751108,8.34339183304964,9.01808086640657
DNK,Community,8.13108304120719,7.94387798895835,8.14360370172532,8.10375828043255,8.29963301368738
DNK,Education,10.3297736383442,10.1880904509815,9.89528878095411,10.4841855407878,10.2149585959279
DNK,Environment,9.1456998436525,9.55787326083443,9.41877136622134,9.07237931449132,8.87571356433081
DNK,CivicEngagement,7.69981468915762,6.88495744494489,6.99363104899538,7.82592848189694,6.96057799415927
DNK,Health,9.68885362502454,10.7134136822951,9.88470428975088,10.0853447059632,11.6291271854464
DNK,LifeSatisfaction,10.4189160937901,11.6299707702114,11.5105265400866,10.9926176046219,10.4660994651008
DNK,Safety,8.4346960537631,9.09748563271661,9.13918603438087,9.71051722434751,9.02831735022425
DNK,WorkLifeBalance,9.28575375469347,9.34960746734484,9.99758028023249,9.161215933158,8.89405085604817
DOM,Housing,8.32562033778106,9.52301394955961,8.21852161078114,8.39732433058613,10.0538867126435
DOM,Income,7.5643996791585,10.0108188276084,8.84403891461531,8.35204891077544,9.30161656941045
DOM,Jobs,7.55388120734628,10.0335074265874,9.09448091233134,8.95081351968415,8.12766022440147
DOM,Community,8.41067758916794,7.72456433715651,8.29461284700278,8.23075491100969,8.17099807703319
DOM,Education,10.5648730891455,9.98813022862938,9.40247808188074,9.94919934752939,10.3713005062915
DOM,Environment,10.6698270133214,7.72456433715651,7.73236159029365,9.7798166422751,9.57202472156423
DOM,CivicEngagement,7.56951045481524,7.04682347336913,8.58910504784255,7.20661411557405,6.35934816073212
DOM,Health,10.1609365439046,10.7732637942507,10.1359645232514,10.1972742469503,9.93055786668274
DOM,LifeSatisfaction,10.9551169915846,7.53462835141791,10.4807384685292,10.3800518827622,9.52395303902528
DOM,Safety,8.93682530844911,9.35522635806243,9.49002904491598,10.0971809248325,9.99579856780502
DOM,WorkLifeBalance,9.28833178532568,10.285458916202,9.71766895855592,8.45892116802096,8.59285555441057
DZA,Housing,10.5193404745476,9.48303034300832,10.6521138740149,10.9925535896311,13.8841789098385
DZA,Income,8.04565197352007,8.17286361038476,9.29522078856599,9.34587596624072,9.38498668925804
DZA,Jobs,9.19507726087639,10.8076567680184,8.82617720802182,8.93632335704176,11.2379673481739
DZA,Community,5.71655336492962,8.07209647993319,7.25833635674656,8.63342414219839,7.3122702562003
DZA,Education,9.10341167658618,7.38592791613226,9.55980947723885,8.68674462073741,8.81562790967499
DZA,Environment,10.1765294239326,7.91321746284826,9.34362985924311,9.75568306386919,7.51878211535884
DZA,CivicEngagement,5.91247812981991,9.32541519531105,7.73508109936886,6.42433860803564,5.78762495287947
DZA,Health,10.0404132714825,8.46928062480466,10.3850864009979,9.14651895031308,11.0137409379625
DZA,LifeSatisfaction,14.3786382313046,13.3475287585902,9.56260166297994,9.66131876236294,7.36660533113832
DZA,Safety,8.42604879028017,9.06837517810828,8.67543115880406,9.99220764544951,10.3717011265267
DZA,WorkLifeBalance,8.48585740272036,7.95460766286065,8.70651211401803,8.42501129412029,7.30651442298845
ECU,Housing,10.8823529411765,9.85913541321257,8.42154439556504,9.13946876429381,9.27424217797054
ECU,Income,8.41176470588235,7.74163052227018,8.42760166620306,8.87528819603772,8.22379143052093
ECU,Jobs,8.41176470588235,9.14751324249113,9.23274621508775,9.02217290682025,8.94372399420197
ECU,Community,10.8823529411765,7.49050832951196,7.59214917428145,7.57807533725067,7.36028789328777
ECU,Education,9.41176470588235,9.63255828406191,13.7688973857781,10.4626125269717,10.5059418986117
ECU,Environment,9.41176470588235,9.34319567247086,8.7386039734412,8.68629558412352,9.91135320905732
ECU,CivicEngagement,7.94117647058823,6.3266287690038,5.84455984032194,6.68858518832545,7.5172117268395
ECU,Health,9.41176470588235,10.3355559442964,9.7541960285249,10.1104315249266,10.8310842346236
ECU,LifeSatisfaction,8.41176470588235,9.34957374326487,9.54210420543703,9.76571507410353,9.24428991252523
ECU,Safety,9.41176470588235,10.8477551421574,9.16124218160197,10.0772376104719,10.2061884203981
ECU,WorkLifeBalance,7.41176470588235,9.92594493725894,9.51635493375758,9.59411728667487,7.98188510196336
EGY,Housing,8.05345117845118,8.32017315442757,9.85987325074954,7.96134834016821,10.5983130826368
EGY,Income,8.49326599326599,9.88874356231962,8.3558496723663,10.2540295549169,11.756098867144
EGY,Jobs,8.14604377104377,9.0145852840138,8.23173853428212,8.44653420455643,9.27551784895028
EGY,Community,7.90614478114478,8.06063254829957,7.62766192169032,7.45216476185463,7.80456161418205
EGY,Education,9.11826599326599,9.75896685758655,10.6264036471673,11.9515786763948,7.75603542267701
EGY,Environment,8.66372053872054,8.78562076089598,9.8696815705966,8.64146028354371,9.72138216501209
EGY,CivicEngagement,7.94612794612795,7.33607966148239,7.03810308192211,6.08982454350191,7.6162686325272
EGY,Health,9.66540404040404,9.50313170756202,11.1298821798168,10.3878854442638,10.2120033708466
EGY,LifeSatisfaction,8.77946127946128,10.0630728479663,9.98364752322514,9.07138984126817,7.47772235561171
EGY,Safety,9.20244107744108,9.64165201001293,9.40971364666589,9.97478213389026,9.49811576372614
EGY,WorkLifeBalance,14.0256734006734,9.62734160543327,7.86744497151788,9.7690022156412,8.28398087668616
ERI,Housing,NA,NA,9.09090909090909,7.69230769230769,3.57142857142857
ERI,Income,NA,NA,9.09090909090909,7.69230769230769,3.57142857142857
ERI,Jobs,NA,NA,9.09090909090909,0,0
ERI,Community,NA,NA,9.09090909090909,7.69230769230769,14.9350649350649
ERI,Education,NA,NA,9.09090909090909,7.69230769230769,3.57142857142857
ERI,Environment,NA,NA,9.09090909090909,7.69230769230769,14.9350649350649
ERI,CivicEngagement,NA,NA,9.09090909090909,7.69230769230769,3.57142857142857
ERI,Health,NA,NA,9.09090909090909,7.69230769230769,20.1298701298701
ERI,LifeSatisfaction,NA,NA,9.09090909090909,30.7692307692308,14.9350649350649
ERI,Safety,NA,NA,9.09090909090909,7.69230769230769,5.84415584415584
ERI,WorkLifeBalance,NA,NA,9.09090909090909,7.69230769230769,14.9350649350649
ESP,Housing,8.91430370144824,8.11834074829294,8.50760169966682,8.3694196134173,9.0812543952603
ESP,Income,8.34408168620726,8.09798767239875,8.63759311566059,8.21922424285334,8.2782897156986
ESP,Jobs,9.32600917528942,9.79146991734702,9.36351340681491,9.32561468419021,8.81938411966522
ESP,Community,8.43586324767536,8.16762812432435,7.56705258158188,7.7293321928757,7.48186071966846
ESP,Education,9.9103068872995,10.3645731564946,10.2953235150552,10.3058121929334,10.172364221442
ESP,Environment,9.04168209481027,9.0732633624929,8.70908063104541,8.92409841896201,8.45947374975491
ESP,CivicEngagement,7.7788592595129,7.16817004990947,7.57747271376036,7.2711858058284,7.11955071545902
ESP,Health,10.2440089862861,10.7917246514973,10.8202542310791,10.7880261267449,10.981624543802
ESP,LifeSatisfaction,9.9144797620877,10.16884298599,9.36179329439116,9.79349725204471,10.4422249248624
ESP,Safety,8.71714241314774,8.8125739944195,9.3254025465678,9.31617455388289,9.10760893841008
ESP,WorkLifeBalance,9.37326278623553,9.44542533683321,9.83491226437671,9.95761491626711,10.056363955977
EST,Housing,9.26626413166159,9.90086215186871,10.3652005124431,9.19808017924164,9.1243195240637
EST,Income,8.56297701650273,8.27094281736698,9.18020616930432,9.85972775947472,8.22502355159699
EST,Jobs,8.05645274787553,9.47088867378945,8.98169506086674,8.77553432244097,8.7094836956316
EST,Community,8.1593342790707,7.2567816618557,7.20697548840922,7.89736450579909,7.3637575236643
EST,Education,11.3485556668065,9.89148529934641,9.36049127641787,9.88010583172028,10.0476845761945
EST,Environment,10.2538324031386,10.8283479204716,9.47634248330633,9.20812364554269,8.28931663083467
EST,CivicEngagement,7.74177783091476,6.73263604384342,7.01337255347406,6.54363942660437,5.06015235894423
EST,Health,9.54966445907094,10.1818755740731,10.3782179867442,10.4409347739178,11.5174773039193
EST,LifeSatisfaction,9.32273277730732,9.63555167369251,9.93349949865788,9.45582466492419,15.8090090879947
EST,Safety,9.88290330489966,9.64110656455964,9.58584727637731,9.84313029749005,8.6248180941869
EST,WorkLifeBalance,7.85550538275172,8.18952161913249,8.51815169399899,8.89753459284419,7.22895765296916
ETH,Housing,13.0434782608696,9.6776185770751,10.181763433796,10.6913822611497,11.2357484097064
ETH,Income,17.3913043478261,10.7192852437418,9.56447948317867,7.60721836303232,13.4774098911303
ETH,Jobs,17.3913043478261,12.2591403162055,10.181763433796,7.61829256015303,7.83852182832175
ETH,Community,4.34782608695652,8.59066205533597,10.181763433796,11.0595993154133,7.48709515935334
ETH,Education,4.34782608695652,12.2591403162055,8.55574717363335,7.60721836303232,10.851214290939
ETH,Environment,4.34782608695652,8.09247364953887,7.74273904355205,9.64210208396255,7.24319272032895
ETH,CivicEngagement,4.34782608695652,7.57164031620553,6.92973091347075,7.62936675727373,7.03586694309212
ETH,Health,21.7391304347826,7.57164031620553,8.55574717363335,11.4056679754354,9.84464199569127
ETH,LifeSatisfaction,4.34782608695652,8.1151185770751,8.55574717363335,8.07233464210208,11.5461810800912
ETH,Safety,4.34782608695652,7.57164031620553,9.36875530371465,9.64210208396255,6.18984114714154
ETH,WorkLifeBalance,4.34782608695652,7.57164031620553,10.181763433796,9.02471559448304,7.2502865342041
EU,Housing,7.98810592023742,12.3165517733105,8.87502117462913,9.0935692361445,6.18460000404674
EU,Income,8.64305719024701,7.28838225204504,7.1053443268084,9.53637698921547,5.37259455687016
EU,Jobs,8.64305719024701,8.50523448633914,8.538540437404,9.21477900136132,7.30980576442365
EU,Community,9.46823810689134,8.38072459438739,6.71587274685455,7.33274752155539,10.9780750720939
EU,Education,9.84321204893845,10.874530253164,9.78912545894301,10.8114127694916,8.98051587079283
EU,Environment,10.2705624762889,8.76232356973636,14.6669940354821,8.56275197321447,12.1666499943422
EU,CivicEngagement,8.10749504413343,9.24665835094614,6.60993609058089,6.98533322005945,4.96938147790385
EU,Health,9.20810204877013,9.15486849534815,10.8223857832215,10.2428624967584,11.0374781816122
EU,LifeSatisfaction,10.5405293422261,9.65728536404409,10.4817213745767,10.6037567259365,11.7720742327971
EU,Safety,6.59921703134853,7.08923142971108,7.21667945187,8.74113163704208,9.98150724876604
EU,WorkLifeBalance,10.6884236006717,8.72420943096815,9.17837911962966,8.87527842922078,11.2473175963513
FIN,Housing,8.06503791148581,8.45288270472654,8.54948138585099,8.45821398529243,9.87695768303191
FIN,Income,7.35681745243622,8.06277283607095,9.06329215960287,8.87860464223466,7.77998848693028
FIN,Jobs,8.04001974494793,8.1311056615246,8.53230719510396,9.10404127274722,8.27237996758874
FIN,Community,8.90670488923241,7.87753016908905,7.72877386157873,7.85162962695447,7.66492491232035
FIN,Education,10.1250608556189,10.2201256121844,10.0146952996831,9.44507442746274,10.2248434943678
FIN,Environment,10.2418845042157,10.4954744581499,9.85498544372114,9.58671466397209,9.78379275154646
FIN,CivicEngagement,8.43094581760721,7.43254256834325,6.73685331589673,6.48686581458053,6.94644899940585
FIN,Health,10.2791984397582,10.4811352148569,9.75425141260066,10.4758812777726,10.5687134636295
FIN,LifeSatisfaction,10.0854431428238,10.4399751176116,10.6128456560191,10.1302853565611,10.5709852203958
FIN,Safety,9.4426806614554,9.00864232093784,9.61519802728654,9.97304069920778,9.54981103046182
FIN,WorkLifeBalance,9.02620658041838,9.39781333650488,9.53731624265621,9.60964823321439,8.76115399032146
FJI,Housing,9.7532036070242,10.4211897524967,NA,9.26498944932125,2.77777777777778
FJI,Income,8.59041290934979,10.4211897524967,NA,8.6401710825674,2.77777777777778
FJI,Jobs,10.9159943046986,10.4211897524967,NA,11.2085752638748,2.77777777777778
FJI,Community,5.38680588514476,5.14546244029527,NA,10.5283031550313,1.85185185185185
FJI,Education,10.9159943046986,10.4211897524967,NA,9.59567203806835,2.77777777777778
FJI,Environment,10.9159943046986,10.4211897524967,NA,5.93969695352184,3.7037037037037
FJI,CivicEngagement,5.24442335073564,2.08423795049935,NA,8.23287228817183,1.85185185185185
FJI,Health,9.7532036070242,10.4211897524967,NA,11.746209672477,3.7037037037037
FJI,LifeSatisfaction,8.7327954437589,10.4211897524967,NA,10.3076743629739,71.2962962962963
FJI,Safety,9.89558614143332,9.40078158923144,NA,8.14568833002013,2.77777777777778
FJI,WorkLifeBalance,9.89558614143332,10.4211897524967,NA,6.39014740397229,3.7037037037037
FRA,Housing,8.9994453192397,9.32087231337043,9.65869821171442,9.07390937287069,9.53410494743526
FRA,Income,8.07053614496564,8.30943453562893,9.20393644297492,8.60104706184944,8.66180318246835
FRA,Jobs,9.2596594437875,8.94428112285096,9.17893380405389,9.15193189903478,9.25103606593347
FRA,Community,8.18931193160276,8.96044880226276,8.41150069420444,8.91465110156416,8.65204716065617
FRA,Education,10.3091372064096,10.0732142459433,9.21165378007028,10.0287006270811,10.1989983315759
FRA,Environment,9.70028920979863,9.30199405324641,9.04195658086451,9.17932274908942,9.01056366363141
FRA,CivicEngagement,7.41670298651478,6.38989278449175,6.07345476896261,6.16770349377151,5.86392772804456
FRA,Health,10.2874983778858,10.8454665640421,10.6762608157579,10.8428102008738,10.9845422257076
FRA,LifeSatisfaction,10.4009361777646,10.0644800533669,9.73689375583076,10.2025584363605,9.69368142746452
FRA,Safety,8.31964537343509,8.27125065607819,9.34688368045289,8.75656962897403,9.04444048776532
FRA,WorkLifeBalance,9.04683782859591,9.51866486871822,9.45982746511341,9.08079542853058,9.10485477931749
FRO,Housing,NA,NA,10.3196603196603,9.67741935483871,NA
FRO,Income,NA,NA,7.25698225698226,9.67741935483871,NA
FRO,Jobs,NA,NA,7.25698225698226,9.67741935483871,NA
FRO,Community,NA,NA,11.7167992167992,9.67741935483871,NA
FRO,Education,NA,NA,7.86335786335786,9.67741935483871,NA
FRO,Environment,NA,NA,7.94379544379544,3.2258064516129,NA
FRO,CivicEngagement,NA,NA,5.98606848606849,6.45161290322581,NA
FRO,Health,NA,NA,13.513651013651,9.67741935483871,NA
FRO,LifeSatisfaction,NA,NA,12.9072754072754,9.67741935483871,NA
FRO,Safety,NA,NA,9.21470921470921,12.9032258064516,NA
FRO,WorkLifeBalance,NA,NA,6.02071852071852,9.67741935483871,NA
FSM,Housing,NA,NA,10.0863821138211,8.4375,8.69565217391304
FSM,Income,NA,NA,10.0863821138211,11.25,10.8695652173913
FSM,Jobs,NA,NA,8.00304878048781,8.125,8.69565217391304
FSM,Community,NA,NA,8.86686991869919,4.0625,6.52173913043478
FSM,Education,NA,NA,10.0863821138211,12.5,10.8695652173913
FSM,Environment,NA,NA,8.86686991869919,7.8125,8.69565217391304
FSM,CivicEngagement,NA,NA,6.96138211382114,4.0625,8.69565217391304
FSM,Health,NA,NA,10.0863821138211,11.25,10.8695652173913
FSM,LifeSatisfaction,NA,NA,7.82520325203252,12.5,8.69565217391304
FSM,Safety,NA,NA,9.04471544715447,10,8.69565217391304
FSM,WorkLifeBalance,NA,NA,10.0863821138211,10,8.69565217391304
For,Housing,18.2795698924731,NA,NA,NA,NA
For,Income,8.17204301075269,NA,NA,NA,NA
For,Jobs,8.17204301075269,NA,NA,NA,NA
For,Community,6.55913978494624,NA,NA,NA,NA
For,Education,8.17204301075269,NA,NA,NA,NA
For,Environment,8.17204301075269,NA,NA,NA,NA
For,CivicEngagement,6.55913978494624,NA,NA,NA,NA
For,Health,8.17204301075269,NA,NA,NA,NA
For,LifeSatisfaction,9.78494623655914,NA,NA,NA,NA
For,Safety,8.17204301075269,NA,NA,NA,NA
For,WorkLifeBalance,9.78494623655914,NA,NA,NA,NA
GAB,Housing,NA,8.90163757810817,9.81481481481481,12.1212121212121,0
GAB,Income,NA,10.73313940961,6.91358024691358,0,35.7142857142857
GAB,Jobs,NA,9.63693169575522,9.50617283950617,0,7.14285714285714
GAB,Community,NA,4.67840982546865,4.75308641975309,9.09090909090909,7.14285714285714
GAB,Education,NA,8.90163757810817,8.76543209876543,9.09090909090909,7.14285714285714
GAB,Environment,NA,11.096746390864,12.6543209876543,9.09090909090909,7.14285714285714
GAB,CivicEngagement,NA,7.15363068304245,3.51851851851852,12.1212121212121,7.14285714285714
GAB,Health,NA,11.1075199310493,14.3827160493827,15.1515151515152,7.14285714285714
GAB,LifeSatisfaction,NA,9.63693169575523,8.45679012345679,12.1212121212121,7.14285714285714
GAB,Safety,NA,7.43104934281405,12.4691358024691,15.1515151515152,7.14285714285714
GAB,WorkLifeBalance,NA,10.7223658694247,8.76543209876543,6.06060606060606,7.14285714285714
GBR,Housing,9.04234458617,9.00809059101516,9.17381001289044,8.88327767954181,9.23255954861256
GBR,Income,8.46184929510808,8.27105560883964,8.98859269163002,8.99010130979253,8.88951392903071
GBR,Jobs,9.21629798168752,8.92183291569239,9.02196181676256,9.0294952265236,9.14395619339534
GBR,Community,8.53652703587314,8.04022350982798,7.96754292336711,7.88430056466772,7.53642346232363
GBR,Education,9.72899620051598,9.83038692278721,9.72487746756557,9.47172787367031,10.075283301052
GBR,Environment,9.30581888231566,9.263623204919,9.00112598392221,9.18180437974249,9.05054234739369
GBR,CivicEngagement,7.56996058309837,6.31582540837326,6.27482188579212,5.92144309362472,6.07438674587834
GBR,Health,9.92102848068346,10.7968912117549,10.3858617555546,10.640871901043,10.8094429507739
GBR,LifeSatisfaction,10.5217138085782,11.3572334159867,11.0310385905118,11.3881192761085,11.1275071097518
GBR,Safety,8.23020763524067,8.43326832254509,8.83957772450578,8.57345816095481,8.55229188403015
GBR,WorkLifeBalance,9.46525551072893,9.76156888825861,9.59078914749778,10.0354005343305,9.50809252775795
GEO,Housing,10.6382978723404,8.21201141853316,9.03935457123532,9.61069113219306,6.25
GEO,Income,10.6382978723404,10.2168423364076,9.51212303084589,6.74943302684913,7.95454545454545
GEO,Jobs,10.6382978723404,6.99220465524813,9.55484044037973,7.87978415720026,11.9318181818182
GEO,Community,10.6382978723404,17.3303689064559,8.5206876725941,7.92167730999567,11.9318181818182
GEO,Education,10.6382978723404,9.10573122529644,8.9687171844534,9.42629455736919,7.38636363636364
GEO,Environment,10.6382978723404,15.6033157663592,9.17390495061677,8.393565178225,8.52272727272727
GEO,CivicEngagement,2.12765957446809,5.26998243302591,8.82971113273875,6.14283390842166,7.38636363636364
GEO,Health,10.6382978723404,6.57553798858147,9.47704083911852,11.8034768666073,8.52272727272727
GEO,LifeSatisfaction,2.12765957446809,7.71442687747036,9.86435057687755,11.5718064206511,8.52272727272727
GEO,Safety,10.6382978723404,5.43423364075538,8.88632859885557,10.9513465407927,8.52272727272727
GEO,WorkLifeBalance,10.6382978723404,7.54534475186649,8.17294100228441,9.54909090169497,13.0681818181818
GGY,Housing,NA,6.59420289855072,9.57935408617045,NA,8.6766088014153
GGY,Income,NA,7.68115942028985,9.57935408617045,NA,9.33450353825741
GGY,Jobs,NA,10.9903381642512,9.57935408617045,NA,9.99239827509951
GGY,Community,NA,10.9903381642512,8.56925307606943,NA,8.71212958867758
GGY,Education,NA,8.81642512077295,9.57935408617045,NA,7.13919449358691
GGY,Environment,NA,8.81642512077295,5.26030149125578,NA,10.1263268465281
GGY,CivicEngagement,NA,8.81642512077295,4.48510769280617,NA,5.06316342326404
GGY,Health,NA,10.9903381642512,11.5995561063725,NA,9.34901592215834
GGY,LifeSatisfaction,NA,10.9903381642512,11.5995561063725,NA,11.452551415303
GGY,Safety,NA,6.54589371980676,10.8681036507821,NA,8.59920942061035
GGY,WorkLifeBalance,NA,8.76811594202898,9.30070553165982,NA,11.5548982750995
GHA,Housing,NA,8.96241206881939,9.66383289912702,8.89064639064639,9.47775628626692
GHA,Income,NA,8.41893380794983,8.55272178801591,9.89084989084989,9.47775628626692
GHA,Jobs,NA,9.07682854479193,9.14095708213355,10.1905501905502,9.47775628626692
GHA,Community,NA,9.7008221035681,8.62105215046391,7.63810263810264,7.35009671179884
GHA,Education,NA,9.50589032968896,9.12381735911148,8.01568801568802,9.47775628626692
GHA,Environment,NA,8.96241206881939,8.93185246126423,8.71868871868872,7.35009671179884
GHA,CivicEngagement,NA,8.84799559284685,7.40184651949358,6.08854108854109,9.47775628626692
GHA,Health,NA,6.54393380794983,11.2420585949998,10.500333000333,9.47775628626692
GHA,LifeSatisfaction,NA,8.94667980337317,9.86288221582339,11.3345913345913,9.47775628626692
GHA,Safety,NA,10.130890329689,9.6281822752411,8.78121878121878,9.47775628626692
GHA,WorkLifeBalance,NA,10.9032015425036,7.83079665432607,9.95078995078995,9.47775628626692
GIB,Housing,NA,9.09090909090909,8.69565217391304,NA,9.67741935483871
GIB,Income,NA,9.09090909090909,13.0434782608696,NA,6.45161290322581
GIB,Jobs,NA,9.09090909090909,13.0434782608696,NA,9.67741935483871
GIB,Community,NA,9.09090909090909,0,NA,9.67741935483871
GIB,Education,NA,9.09090909090909,8.69565217391304,NA,9.67741935483871
GIB,Environment,NA,9.09090909090909,0,NA,9.67741935483871
GIB,CivicEngagement,NA,9.09090909090909,4.34782608695652,NA,9.67741935483871
GIB,Health,NA,9.09090909090909,21.7391304347826,NA,6.45161290322581
GIB,LifeSatisfaction,NA,9.09090909090909,8.69565217391304,NA,9.67741935483871
GIB,Safety,NA,9.09090909090909,8.69565217391304,NA,6.45161290322581
GIB,WorkLifeBalance,NA,9.09090909090909,13.0434782608696,NA,12.9032258064516
GIN,Housing,NA,NA,9.09090909090909,6.59041394335512,17.2413793103448
GIN,Income,NA,NA,9.09090909090909,7.51633986928105,13.7931034482759
GIN,Jobs,NA,NA,9.09090909090909,10.4030501089325,13.7931034482759
GIN,Community,NA,NA,9.09090909090909,10.6209150326797,10.3448275862069
GIN,Education,NA,NA,9.09090909090909,8.44226579520697,13.7931034482759
GIN,Environment,NA,NA,9.09090909090909,8.55119825708061,0
GIN,CivicEngagement,NA,NA,9.09090909090909,4.73856209150327,0
GIN,Health,NA,NA,9.09090909090909,10.4030501089325,13.7931034482759
GIN,LifeSatisfaction,NA,NA,9.09090909090909,2.88671023965142,0
GIN,Safety,NA,NA,9.09090909090909,15.8496732026144,13.7931034482759
GIN,WorkLifeBalance,NA,NA,9.09090909090909,13.9978213507625,3.44827586206897
GMB,Housing,NA,6.66666666666667,8.57142857142857,5.26315789473684,NA
GMB,Income,NA,6.66666666666667,5.71428571428571,5.26315789473684,NA
GMB,Jobs,NA,6.66666666666667,11.4285714285714,5.26315789473684,NA
GMB,Community,NA,6.66666666666667,8.57142857142857,5.26315789473684,NA
GMB,Education,NA,33.3333333333333,14.2857142857143,5.26315789473684,NA
GMB,Environment,NA,6.66666666666667,5.71428571428571,5.26315789473684,NA
