country,variable,15-24,25-34,35-44,45-54,55-64,<15,>65
CYP,Safety,7.70243117005102,6.47996600225989,9.02000083089571,9.61642825773261,10.530303030303,NA,4
CYP,WorkLifeBalance,10.7730507352038,30.1634623198143,10.7979075480339,10.0330949243993,4.97474747474747,NA,4
CZE,Housing,8.16687846629741,8.43865677062265,8.10409572241412,8.56091776001983,8.06402835452548,8.40665672415938,9.97923551243625
CZE,Income,9.33925282775611,8.85343816839814,9.59872472635795,8.64953377577746,9.94409065182102,9.604897228548,8.37477988487781
CZE,Jobs,9.33412127345705,9.29985096914447,8.97701982519908,9.29148702202649,9.95398914225775,9.46245052385562,8.44550594244597
CZE,Community,7.97472446699667,7.28736454883756,7.14781617227003,8.840012657002,6.54504844005699,6.90449797865843,5.91019295655158
CZE,Education,9.99359871065363,9.91862255869741,9.60916541917686,9.50515897773774,9.28952358444966,10.2113295538575,9.38939027448819
CZE,Environment,8.4895166321841,9.65440797086221,10.5748349878146,9.00969556035207,9.05195479530076,9.73896782391234,10.4385935475287
CZE,CivicEngagement,6.86364294719777,6.85987019750009,6.61961359145027,7.15677089102863,7.03740564888061,7.05634688809076,5.65832966842759
CZE,Health,10.5141332658141,10.4737081753092,9.9772091581372,10.3281118874401,10.5999824844056,10.7702752404265,11.5629321718673
CZE,LifeSatisfaction,9.98441261517272,10.5224772650538,10.6664380206786,10.3791609587404,10.423325101988,9.85418669671463,9.51837950231463
CZE,Safety,9.45640043499887,10.0278757709066,9.89526175659109,10.1972942552595,10.3752828046753,8.74612808865602,12.6630783706977
CZE,WorkLifeBalance,9.88331835947158,8.66372760466779,8.82982061991019,8.0818562546158,8.71536899163876,9.24426325312081,8.0595821683643
DEU,Housing,8.85453655253383,8.6556974909646,9.08144545024459,9.19788892726831,9.45321639856514,9.71179833946605,9.76956776602148
DEU,Income,8.51718731710386,8.33635957203207,8.58256518744211,8.5007852352126,8.25679392904286,9.18959084610818,8.86401978003695
DEU,Jobs,8.69771137356391,8.64016541065838,8.69668208531544,8.69647336824978,8.48020605486488,8.48021599482851,8.76689703990266
DEU,Community,8.60482287534814,8.18613661106608,7.67280637332079,7.88540352947437,8.04310764519951,8.18426475985665,7.90050726850075
DEU,Education,10.0566789442576,9.94258027593578,9.7151646159576,9.86289540207077,9.98009051242011,10.2586851577391,10.4221587841995
DEU,Environment,8.73474995300264,9.4103292035873,9.79811168942103,9.61551472419841,9.45796635828932,8.6162549948538,9.03626933656394
DEU,CivicEngagement,6.69323096020116,6.65053073868046,6.5601660084299,6.95038006511026,7.19552542605464,6.83543737948855,7.29299615685809
DEU,Health,10.4115191004235,10.4682280107056,10.4802680666849,10.7820461230429,10.9184478889396,10.7747766477882,10.740444511249
DEU,LifeSatisfaction,11.1856197327212,10.93227521412,10.9262943967294,10.4963433685414,10.379896023831,9.91364155581254,10.0536801813085
DEU,Safety,9.00542398149062,8.79785530532274,9.0135807004107,9.13948244348317,9.35331481704416,10.1545882779103,9.08022717238209
DEU,WorkLifeBalance,9.23851920935359,9.97984216692696,9.47291542604349,8.87278681334801,8.4814349457488,7.88074604614815,8.07323200297703
DJI,Housing,6.81818181818182,6.85002594706798,NA,NA,NA,NA,NA
DJI,Income,4.54545454545455,6.85002594706798,NA,NA,NA,NA,NA
DJI,Jobs,6.81818181818182,6.85002594706798,NA,NA,NA,NA,NA
DJI,Community,9.09090909090909,8.97768552153607,NA,NA,NA,NA,NA
DJI,Education,9.09090909090909,8.97768552153607,NA,NA,NA,NA,NA
DJI,Environment,9.09090909090909,11.41670991178,NA,NA,NA,NA,NA
DJI,CivicEngagement,11.3636363636364,8.97768552153607,NA,NA,NA,NA,NA
DJI,Health,9.09090909090909,8.97768552153607,NA,NA,NA,NA,NA
DJI,LifeSatisfaction,11.3636363636364,9.28905033731188,NA,NA,NA,NA,NA
DJI,Safety,11.3636363636364,11.41670991178,NA,NA,NA,NA,NA
DJI,WorkLifeBalance,11.3636363636364,11.41670991178,NA,NA,NA,NA,NA
DMA,Housing,NA,12.5,NA,NA,NA,NA,NA
DMA,Income,NA,5,NA,NA,NA,NA,NA
DMA,Jobs,NA,5,NA,NA,NA,NA,NA
DMA,Community,NA,12.5,NA,NA,NA,NA,NA
DMA,Education,NA,7.5,NA,NA,NA,NA,NA
DMA,Environment,NA,12.5,NA,NA,NA,NA,NA
DMA,CivicEngagement,NA,7.5,NA,NA,NA,NA,NA
DMA,Health,NA,12.5,NA,NA,NA,NA,NA
DMA,LifeSatisfaction,NA,12.5,NA,NA,NA,NA,NA
DMA,Safety,NA,5,NA,NA,NA,NA,NA
DMA,WorkLifeBalance,NA,7.5,NA,NA,NA,NA,NA
DNK,Housing,8.1324142044495,7.90720214889897,8.51139012994333,8.2710943994256,9.17922740232082,10.7291575741653,8.23889586158296
DNK,Income,8.22807808690065,7.87894926377891,8.3932203797715,8.0557617657202,7.51570044853571,9.29099516754316,7.18997120532135
DNK,Jobs,8.74389966097887,8.67514837371128,8.74557035321435,9.38543434147693,8.72513418126409,7.70200443929804,6.82389571223608
DNK,Community,8.55935157505632,8.02399898455342,7.50651021175442,7.59916158356302,8.16538317422642,8.69265061086527,8.62060790556752
DNK,Education,10.7917265026474,10.0168634049852,9.45878993521776,10.7799978985487,9.8607887642028,8.62215113795351,8.71112363973364
DNK,Environment,8.52185446992428,9.20010468251468,10.3846399664371,9.56557466648494,10.1776148318856,8.32128870441564,8.87045766661823
DNK,CivicEngagement,6.74665794377411,7.64935237595096,7.61925175504371,7.73886527162111,6.94507017239332,7.62178373407733,8.10259846125902
DNK,Health,10.7207557022777,9.94033073585751,9.98138363274883,10.0219114046793,10.5893669675805,10.5454582970063,10.3207336083823
DNK,LifeSatisfaction,11.5624913615602,11.0751888760369,11.0855456749495,10.6499489782077,10.0502666598293,9.74760136234594,9.92714792913919
DNK,Safety,8.82665021861417,9.74673839122506,8.81193802585608,9.10399047872512,8.41803428361727,9.54087544483571,14.7388555971731
DNK,WorkLifeBalance,9.1661202738168,9.88612276248714,9.5017599350635,8.82825921154731,10.3734131141442,9.1860335274938,8.4557124129866
DOM,Housing,9.54449764453158,8.85299919798216,8.21450633952487,8.42591383544608,8.13085636729048,NA,8.10810810810811
DOM,Income,8.65462316594743,8.14113729914126,9.43012588902179,9.49528053674183,8.13085636729048,NA,8.10810810810811
DOM,Jobs,9.6674690157498,8.65881308160792,9.09354196359683,8.52957957104086,8.4780785895127,NA,2.7027027027027
DOM,Community,7.74804943679305,8.41874175972604,7.49128940656074,8.34597989110988,9.29364706496489,NA,13.5135135135135
DOM,Education,11.0203064572969,9.95984598235789,9.97372065428163,9.1898838759592,8.70776564090518,NA,10.8108108108108
DOM,Environment,9.14707692277706,8.96646053684349,9.35001848898571,9.17289421373673,9.6812439641897,NA,8.10810810810811
DOM,CivicEngagement,6.15143816276242,7.63673074160748,6.79342035250345,8.74172227416727,8.74814031790776,NA,8.10810810810811
DOM,Health,7.74586616848075,10.4964100931534,10.3318322931813,9.94696222662044,11.6418219664344,NA,13.5135135135135
DOM,LifeSatisfaction,11.6390062096284,10.5725748175174,9.4561360203627,9.302136538101,8.15097029728813,NA,13.5135135135135
DOM,Safety,10.8365811934937,9.34692291493161,10.0080269510161,9.59362368321332,9.91093101558218,NA,10.8108108108108
DOM,WorkLifeBalance,7.84508562253891,8.94936357513132,9.85738164096485,9.25602335386339,9.12568840863414,NA,2.7027027027027
DZA,Housing,11.1952456218269,11.7030972927927,11.6214978165833,13.6534144015676,10.9174947070531,7.34126984126984,9.74733288841515
DZA,Income,8.06287612698573,9.59336431888832,9.32945260934574,10.3968770305216,8.92418466171372,7.52645502645503,8.64845241771804
DZA,Jobs,10.285975411444,9.75980379675012,9.63713211418203,8.14466090016702,10.2769307891782,12.718253968254,9.34869792560294
DZA,Community,8.52712100478587,7.7354155241745,6.34506593279967,6.49961679015145,7.27080764359506,8.91534391534391,6.40715933293059
DZA,Education,9.31849201771457,8.70977171758131,8.36416719890422,9.22799423350035,9.34435272894061,8.68386243386243,8.7430969079279
DZA,Environment,8.41687377842779,9.41588107709776,8.87288763058993,9.54539619428467,6.7551468338166,6.83201058201058,6.60001999171124
DZA,CivicEngagement,6.14816244175022,7.60079886274704,7.57900476737553,7.43338053955365,6.54668820858701,6.83201058201058,7.38559573456448
DZA,Health,9.65500019129469,10.0345633828553,8.97689619631675,9.02575846114263,9.38597777056565,12.3875661375661,14.0087851681449
DZA,LifeSatisfaction,9.81136847919561,8.468760525578,13.1459470226969,8.25600471117352,11.1363865091739,10.0066137566138,10.7050961832515
DZA,Safety,9.78662238946623,9.47197800912012,8.24584356918451,8.38602268878491,10.0146044630221,9.60978835978836,10.4037694941637
DZA,WorkLifeBalance,8.79226253710834,7.5065654924148,7.88210514202135,9.43087404915261,9.42742568435399,9.1468253968254,8.00199395556949
ECU,Housing,9.69688830028861,8.60716618491827,9.3141821676635,10.1367119470568,8.78872334509342,9.14702581369248,10.1007069494464
ECU,Income,8.80500752176381,7.63786864519011,9.15229249653881,8.41257401602229,9.79226987581386,9.14702581369248,9.1203147925837
ECU,Jobs,9.46810871007509,9.20996853376015,8.96170776463098,7.78757401602229,7.90845671482679,9.14702581369248,8.44004268374016
ECU,Community,7.24729803502473,7.52475271068417,7.22086390458965,9.27464298153953,8.09427890064897,9.14702581369248,10.1148792850474
ECU,Education,9.28997925358477,12.7050522472102,10.5348850620944,10.998780912574,10.399424955795,9.14702581369248,9.13448712818461
ECU,Environment,8.98561422812816,8.6299920893999,9.21563410017301,10.998780912574,9.70917224329762,8.5297418630752,9.1203147925837
ECU,CivicEngagement,6.67217162632239,6.6310643224628,5.91800206150366,9.1805990943922,7.06934091918925,9.14702581369248,6.77937841803388
ECU,Health,8.98640023677046,10.0964021261371,11.3301686681569,10.998780912574,10.9881930717371,9.14702581369248,9.81475923702815
ECU,LifeSatisfaction,9.35282110526933,9.82355701736561,9.54354259219104,9.21782479972135,9.23990179627187,9.14702581369248,9.13448712818461
ECU,Safety,11.1788073582737,9.73702238247448,9.79570057940083,7.983934169279,9.72471368325767,9.14702581369248,9.1203147925837
ECU,WorkLifeBalance,10.3169036244989,9.39715374039715,9.01302060305727,5.00979623824451,8.28552449406848,9.14702581369248,9.1203147925837
EGY,Housing,9.0634019857634,7.80798635598346,11.7393641382837,12.2347125895047,7.16206144191292,6.81818181818182,12.6801513898288
EGY,Income,10.1652805853836,10.2704795534182,8.89814752247831,11.2020704971486,8.63264967720704,9.09090909090909,7.7449432288142
EGY,Jobs,8.41701259835388,8.86382680599788,8.00510485948659,11.2020704971486,7.88979439555949,6.81818181818182,6.03554151941249
EGY,Community,7.13110676917684,7.84568740142312,8.4437537299264,7.13978345884954,8.53005049800047,9.09090909090909,6.44910644910645
EGY,Education,11.3569461371623,9.71027379153097,9.46715545298209,10.4201905575914,10.2381756085098,11.3636363636364,7.52437526631075
EGY,Environment,9.76411694263368,8.98069901609002,9.61094247492551,8.33100602938245,8.71244903881214,6.81818181818182,9.67491290071935
EGY,CivicEngagement,6.67764911835111,6.73500448038641,7.59188315819595,6.23311373384508,8.71244903881214,4.54545454545455,9.67491290071935
EGY,Health,11.0639707269617,9.90633598211059,10.9409828690846,8.88656158493801,10.6257725077346,11.3636363636364,10.9707496804271
EGY,LifeSatisfaction,8.73532669565093,9.5324045716963,9.03133552879174,7.28879247245064,9.54278117166528,11.3636363636364,8.8202120460185
EGY,Safety,9.28518190499784,10.1949826658045,8.87359038965761,9.13908683746326,9.12284575563841,11.3636363636364,10.7501817179237
EGY,WorkLifeBalance,8.34000653556465,10.1523193755586,7.39773987618759,7.92261174167782,10.8309708661477,11.3636363636364,9.67491290071935
ERI,Housing,4.54545454545455,7.69230769230769,7.14285714285714,NA,NA,NA,NA
ERI,Income,4.54545454545455,7.69230769230769,7.14285714285714,NA,NA,NA,NA
ERI,Jobs,4.54545454545455,0,0,NA,NA,NA,NA
ERI,Community,15.9090909090909,7.69230769230769,7.14285714285714,NA,NA,NA,NA
ERI,Education,4.54545454545455,7.69230769230769,7.14285714285714,NA,NA,NA,NA
ERI,Environment,15.9090909090909,7.69230769230769,7.14285714285714,NA,NA,NA,NA
ERI,CivicEngagement,4.54545454545455,7.69230769230769,7.14285714285714,NA,NA,NA,NA
ERI,Health,6.81818181818182,7.69230769230769,35.7142857142857,NA,NA,NA,NA
ERI,LifeSatisfaction,15.9090909090909,30.7692307692308,7.14285714285714,NA,NA,NA,NA
ERI,Safety,6.81818181818182,7.69230769230769,7.14285714285714,NA,NA,NA,NA
ERI,WorkLifeBalance,15.9090909090909,7.69230769230769,7.14285714285714,NA,NA,NA,NA
ESP,Housing,8.59113264307295,8.3610778587992,8.37735592414292,8.72981349090624,9.16841745622597,9.15333181295436,9.36604074021964
ESP,Income,8.76326486936249,8.53761313891956,8.12582591761787,8.37070046285276,8.29977692245774,9.09836209483924,7.88411250034258
ESP,Jobs,9.07898723671418,9.43446383451608,9.3557826250734,9.39737120354964,9.27298860493808,9.09577922388663,8.49256936516981
ESP,Community,8.04536803846702,7.69202871049871,7.36887381239087,7.72196564134376,7.53663574874268,8.92483745318964,8.60932381511475
ESP,Education,10.420082919116,9.9277767158264,10.4698843661928,10.3154508473889,10.3738277333584,11.0858617120643,10.2689850555419
ESP,Environment,8.14419794850796,8.81043615497948,9.06213556482578,8.76625457620002,9.30159494819942,7.7890838751364,9.01103241810011
ESP,CivicEngagement,7.39129611372376,7.26535604150092,7.31371520258982,7.73375412115405,7.64876475741624,7.47733375199195,7.94277683708718
ESP,Health,10.7033005957327,10.4015840345763,11.0653513247148,11.0312696191587,11.1473290584598,10.350218411034,11.6683657036162
ESP,LifeSatisfaction,9.84659194697567,9.95803348243447,9.78794643957731,9.33411859224844,8.94847542241467,9.41490915761526,9.83377744695495
ESP,Safety,9.15915951255823,9.25334620709904,9.37802793809622,8.94960620320341,9.34515530247434,8.65259807651384,8.78484750702035
ESP,WorkLifeBalance,9.85661817576897,10.3582838208498,9.69510088477818,9.64969524199402,8.95703404531264,8.95768443077439,8.13816861083258
EST,Housing,10.2947486164646,9.3327245122232,8.79151952503678,10.0536054176064,11.4531921019672,10.7142857142857,NA
EST,Income,8.89880350662209,9.48140126572869,8.88670082345273,8.61828038030763,7.50637925704702,9.52380952380952,NA
EST,Jobs,8.48405489537065,9.58053194094578,8.3097380593682,8.55292852924149,7.61586187818167,8.33333333333333,NA
EST,Community,6.68191084386898,7.70750476660206,8.14034401759378,8.68924593940759,7.55141504681755,7.14285714285714,NA
EST,Education,9.97965064335525,9.47383768455634,10.893270837391,9.49922455777437,11.2533953957883,10.7142857142857,NA
EST,Environment,8.4111349720272,9.94095107203839,10.8456611416587,9.72296218400259,9.92803766648965,7.14285714285714,NA
EST,CivicEngagement,6.6890643548052,6.90955723739875,6.28444676515678,7.77627850301542,6.23396745831944,7.14285714285714,NA
EST,Health,10.8481970083648,9.66101977143001,10.6652339421944,10.3959894920918,11.0479746822006,10.7142857142857,NA
EST,LifeSatisfaction,11.4583908316548,9.50850222739423,9.66386349602088,9.13170933123658,11.0157512665185,11.9047619047619,NA
EST,Safety,10.0852690398158,9.55154738902309,9.48061258854769,9.43878922802615,9.18334633392125,8.33333333333333,NA
EST,WorkLifeBalance,8.16877528765055,8.85242213265945,8.03860880357914,8.12098643729,7.21067891274884,8.33333333333333,NA
ETH,Housing,11.4462228592663,9.7246333320265,10.9713126729576,10.4166666666667,13.0434782608696,NA,11.6161616161616
ETH,Income,13.040160322769,9.98370417612642,10.196118874508,6.25,17.3913043478261,NA,14.3939393939394
ETH,Jobs,11.2932659128311,8.66929297040157,9.42092507605837,6.25,17.3913043478261,NA,6.06060606060606
ETH,Community,7.43284493284493,9.58870528636497,10.196118874508,12.5,4.34782608695652,NA,6.06060606060606
ETH,Education,12.3457158783246,9.26486869360066,8.57010261434538,6.25,4.34782608695652,NA,11.6161616161616
ETH,Environment,5.94474969474969,9.55556636801927,6.98190068581447,12.5,4.34782608695652,NA,6.06060606060606
ETH,CivicEngagement,7.84045362849711,8.20945262473409,5.39369875728356,6.25,4.34782608695652,NA,6.06060606060606
ETH,Health,6.32216515368689,10.1805663680193,9.34529641279499,14.5833333333333,21.7391304347826,NA,11.6161616161616
ETH,LifeSatisfaction,10.1718028348463,8.65033442641775,9.34529641279499,6.25,4.34782608695652,NA,14.3939393939394
ETH,Safety,5.59752747252747,8.238876901535,8.60791694597707,12.5,4.34782608695652,NA,6.06060606060606
ETH,WorkLifeBalance,8.56509130965653,7.93399885275451,10.9713126729576,6.25,4.34782608695652,NA,6.06060606060606
EU,Housing,7.0250620429823,8.54300610572957,9.77811186690186,9.23719048719049,10.0679134134348,5.71428571428571,11.8667917448405
EU,Income,6.46124495356323,7.96028565088301,8.92342864817298,6.91107316107316,6.21695017284823,2.85714285714286,6.80112570356473
EU,Jobs,6.57864398172149,8.12083720098755,10.5226990042729,9.60318835318835,7.42804346291945,8.57142857142857,12.5703564727955
EU,Community,9.98543003793714,7.98176343415662,5.48877694548197,8.33374583374583,7.84124578088367,14.2857142857143,12.0544090056285
EU,Education,9.33893095406421,10.1635899140797,8.93137359302048,12.1138721138721,10.7098604368752,14.2857142857143,8.02063789868668
EU,Environment,17.4903800664906,9.39653948284854,9.76016455138461,9.83466983466984,12.3973741520386,11.4285714285714,9.42776735459662
EU,CivicEngagement,6.7677264186267,7.2171250797723,6.20364622652772,6.92175692175692,7.82455968006575,2.85714285714286,4.36210131332083
EU,Health,8.35431186712719,10.8820582031033,11.0887463487164,12.1520284020284,10.2405079050882,8.57142857142857,11.8667917448405
EU,LifeSatisfaction,10.121562039955,10.85758075073,11.1474731516293,11.6990341990342,10.6470119701288,14.2857142857143,5.58161350844278
EU,Safety,9.08243764907972,8.66116353065799,8.54330648496259,4.46724196724197,6.72112212239268,5.71428571428571,6.80112570356473
EU,WorkLifeBalance,8.79426998845243,10.2160506470514,9.61227317892928,8.72619872619873,9.90541090332453,11.4285714285714,10.6472795497186
FIN,Housing,9.12237735588961,7.99039235336932,8.84548032033166,9.31279030670227,9.3274107726352,8.04637644531497,9.02971593889229
FIN,Income,9.17473189251712,9.14867981269323,7.88545271370263,7.8427022588499,7.54946348726048,8.11666771971947,8.05843149571789
FIN,Jobs,8.90595613248727,8.00907894387162,8.77106929141301,8.70773560865337,8.87094217475522,8.85196183736653,8.62622975618533
FIN,Community,8.18443994282239,7.7326891172364,7.88742251825191,7.72793799307566,7.89489815746,10.6779553926834,7.2009047632766
FIN,Education,10.2676344425422,9.49420150786176,10.0006395000529,10.6032773227466,9.96087888379044,10.0200606558413,9.9310744030498
FIN,Environment,9.28058729875217,9.7935825344797,10.1261851077236,10.154058502932,10.3930119033426,8.85196183736653,10.9001482190136
FIN,CivicEngagement,6.40074443725595,6.74626479621906,7.15271270196743,7.1819022779444,7.83992516695608,7.45877298287736,7.73444669719448
FIN,Health,9.83240368038932,10.3627869260626,10.1278660011811,10.1656158951391,10.3403604068504,10.7553547734883,10.9708848178602
FIN,LifeSatisfaction,10.8446207070026,11.0157592753815,10.3603447328955,9.23584641412786,9.5221417504977,8.70427118215707,9.68110795392067
FIN,Safety,8.99466177336128,9.50132553669116,9.99161255942985,10.1365938900977,9.46424522673779,9.43956529980413,8.95700660481932
FIN,WorkLifeBalance,8.99184233698017,10.2052391961336,8.85121455305039,8.93153952973117,8.83672206971418,9.07705187338093,8.91004935006985
FJI,Housing,8.63353465177173,9.30232558139535,8.05791128371773,NA,9.2687074829932,0,9.09090909090909
FJI,Income,8.63353465177173,6.97674418604651,6.80827455021003,NA,9.2687074829932,0,9.09090909090909
FJI,Jobs,9.23959525783234,11.6279069767442,10.9349819027238,NA,9.2687074829932,0,9.09090909090909
FJI,Community,6.31297780233951,4.65116279069767,10.9349819027238,NA,5.8390022675737,0,9.09090909090909
FJI,Education,9.23959525783234,11.6279069767442,7.70917545111093,NA,9.2687074829932,0,9.09090909090909
FJI,Environment,6.20929222752931,11.6279069767442,6.80827455021003,NA,8.61678004535147,0,9.09090909090909
FJI,CivicEngagement,2.46634824142423,2.32558139534884,10.0340810018229,NA,7.87981859410431,0,9.09090909090909
FJI,Health,9.23959525783234,9.30232558139535,12.0102507199281,NA,10.6575963718821,0,9.09090909090909
FJI,LifeSatisfaction,28.8314319925262,9.30232558139535,9.13318010092204,NA,12.046485260771,100,9.09090909090909
FJI,Safety,5.39296569691706,11.6279069767442,9.85971308551954,NA,9.2687074829932,0,9.09090909090909
FJI,WorkLifeBalance,5.80112896222319,11.6279069767442,7.70917545111093,NA,8.61678004535147,0,9.09090909090909
FRA,Housing,9.24595472713894,9.19942114140412,9.48211908811795,9.45229432608361,10.21405643983,11.5195223249006,9.97774982022655
FRA,Income,8.80593878700317,8.67374711269492,8.66532739872364,8.47828426317012,8.33022876742771,9.41049071900589,8.57218459635378
FRA,Jobs,9.24285272501839,9.2460297637879,9.05660705337133,9.09620524535717,8.48388238625067,9.84146487535968,8.39336327593494
FRA,Community,9.35547000147,8.58796481695679,8.11334738204795,8.12363863271848,8.34355298307615,7.69162240997223,7.9167147883591
FRA,Education,10.0020836207984,9.66870355610502,10.0988195441282,9.79146561375264,9.37161621955637,10.1055565172984,9.83386065163032
FRA,Environment,8.50284514760813,9.35891736898281,9.60087402895982,9.73092844810942,10.1157552901397,7.64985316055932,9.21979949906201
FRA,CivicEngagement,5.94186797124209,6.07464012470608,6.36778249280595,6.55326506682392,6.87118505415248,5.98487541799594,7.04725792226955
FRA,Health,10.779841807595,10.5157261737923,10.7779284616649,11.0231581157131,11.3981195720804,10.0360354792996,12.0051729977227
FRA,LifeSatisfaction,10.2292692721196,10.2650579555444,9.49150465082084,9.5786330467297,9.13465430845917,9.97656176473153,9.07780748838176
FRA,Safety,8.88860335415827,8.59059875157796,8.70832457712985,8.89509739561933,9.45781268809816,9.89686540689384,9.46624327304118
FRA,WorkLifeBalance,9.00527258584804,9.81919323444763,9.63736532222957,9.27702984592248,8.27913629092915,7.88715192398305,8.48984568701809
FRO,Housing,8.10810810810811,18.5185185185185,9.52380952380952,7.40281224152192,NA,NA,NA
FRO,Income,8.10810810810811,3.7037037037037,9.52380952380952,8.6848635235732,NA,NA,NA
FRO,Jobs,8.10810810810811,3.7037037037037,9.52380952380952,8.6848635235732,NA,NA,NA
FRO,Community,13.5135135135135,18.5185185185185,7.14285714285714,8.6848635235732,NA,NA,NA
FRO,Education,5.40540540540541,3.7037037037037,9.52380952380952,11.2489660876758,NA,NA,NA
FRO,Environment,8.10810810810811,3.7037037037037,7.14285714285714,8.02315963606286,NA,NA,NA
FRO,CivicEngagement,5.40540540540541,3.7037037037037,7.14285714285714,7.07196029776675,NA,NA,NA
FRO,Health,10.8108108108108,18.5185185185185,11.9047619047619,11.2489660876758,NA,NA,NA
FRO,LifeSatisfaction,13.5135135135135,18.5185185185185,11.9047619047619,8.6848635235732,NA,NA,NA
FRO,Safety,10.8108108108108,3.7037037037037,9.52380952380952,12.8618693134822,NA,NA,NA
FRO,WorkLifeBalance,8.10810810810811,3.7037037037037,7.14285714285714,7.40281224152192,NA,NA,NA
FSM,Housing,8.95833333333333,NA,9.03532608695652,NA,NA,NA,9.75609756097561
FSM,Income,10.2083333333333,NA,11.6847826086957,NA,NA,NA,9.75609756097561
FSM,Jobs,8.125,NA,7.47282608695652,NA,NA,NA,9.75609756097561
FSM,Community,7.70833333333333,NA,4.82336956521739,NA,NA,NA,7.31707317073171
FSM,Education,11.4583333333333,NA,11.6847826086957,NA,NA,NA,9.75609756097561
FSM,Environment,11.4583333333333,NA,5.91032608695652,NA,NA,NA,7.31707317073171
FSM,CivicEngagement,4.58333333333333,NA,5.91032608695652,NA,NA,NA,9.75609756097561
FSM,Health,10.2083333333333,NA,11.6847826086957,NA,NA,NA,9.75609756097561
FSM,LifeSatisfaction,10.4166666666667,NA,10.5978260869565,NA,NA,NA,7.31707317073171
FSM,Safety,7.91666666666667,NA,10.5978260869565,NA,NA,NA,9.75609756097561
FSM,WorkLifeBalance,8.95833333333333,NA,10.5978260869565,NA,NA,NA,9.75609756097561
For,Housing,NA,3.2258064516129,NA,33.3333333333333,NA,NA,NA
For,Income,NA,9.67741935483871,NA,6.66666666666667,NA,NA,NA
For,Jobs,NA,9.67741935483871,NA,6.66666666666667,NA,NA,NA
For,Community,NA,6.45161290322581,NA,6.66666666666667,NA,NA,NA
For,Education,NA,9.67741935483871,NA,6.66666666666667,NA,NA,NA
For,Environment,NA,9.67741935483871,NA,6.66666666666667,NA,NA,NA
For,CivicEngagement,NA,6.45161290322581,NA,6.66666666666667,NA,NA,NA
For,Health,NA,9.67741935483871,NA,6.66666666666667,NA,NA,NA
For,LifeSatisfaction,NA,12.9032258064516,NA,6.66666666666667,NA,NA,NA
For,Safety,NA,9.67741935483871,NA,6.66666666666667,NA,NA,NA
For,WorkLifeBalance,NA,12.9032258064516,NA,6.66666666666667,NA,NA,NA
GAB,Housing,NA,9.08189033189033,8.06938159879336,0,12.3529411764706,NA,NA
GAB,Income,NA,6.31613756613757,10.8220211161388,35.7142857142857,8.38235294117647,NA,NA
GAB,Jobs,NA,5.82010582010582,11.0105580693816,7.14285714285714,10.8823529411765,NA,NA
GAB,Community,NA,5.77801827801828,4.03469079939668,7.14285714285714,5.44117647058824,NA,NA
GAB,Education,NA,8.78727753727754,11.0105580693816,7.14285714285714,6.91176470588235,NA,NA
GAB,Environment,NA,10.2753727753728,9.72850678733032,7.14285714285714,15.4411764705882,NA,NA
GAB,CivicEngagement,NA,7.99062049062049,4.22322775263952,7.14285714285714,5.44117647058824,NA,NA
GAB,Health,NA,10.765392015392,12.4811463046757,7.14285714285714,17.3529411764706,NA,NA
GAB,LifeSatisfaction,NA,9.31337181337181,12.4811463046757,7.14285714285714,6.91176470588235,NA,NA
GAB,Safety,NA,13.0802068302068,9.53996983408748,7.14285714285714,5.44117647058824,NA,NA
GAB,WorkLifeBalance,NA,12.7916065416065,6.59879336349925,7.14285714285714,5.44117647058824,NA,NA
GBR,Housing,8.99305077923611,9.01444264935962,9.03515507512329,8.98902292651333,9.3284836337719,10.0966974635215,9.90976075930416
GBR,Income,9.30691759152133,8.98137229095646,8.57885285427066,8.39733975166855,8.35423516332662,9.17984766133549,8.97197151922729
GBR,Jobs,9.27791138723484,9.21361275034916,9.15797168552011,8.6485457190037,8.23601495068226,9.42648889743689,7.36482278659502
GBR,Community,7.63165332596592,7.93508883349577,7.85095000514624,8.27726087073474,8.66092609505335,7.05369339435218,7.83506056784179
GBR,Education,10.0687834450811,9.43152013338841,9.70704757747074,9.54682426631067,9.7530262326536,11.2257044498401,9.888564689666
GBR,Environment,8.6477203768856,9.09499318788322,9.1863989859784,9.40946856140046,9.70722170014088,8.67903131691862,9.93117699595555
GBR,CivicEngagement,6.03219926064487,6.10359074614946,6.19011271522763,6.52700782164169,6.69388902219146,6.07910095325347,6.93123873340686
GBR,Health,10.6144182165103,10.1819176524825,10.4098433462048,10.7301467735429,11.6099298369508,11.1168027017606,11.4789698044161
GBR,LifeSatisfaction,11.4664476442468,11.2184894120095,11.1937615799661,10.9047231075595,10.6495520808112,10.1417727496282,10.9375175869995
GBR,Safety,8.50338885290888,8.55470283594685,8.7443338024532,8.85801369861536,8.4184124037148,9.44912030784433,8.79942500475284
GBR,WorkLifeBalance,9.45750911976421,10.2702695079791,9.94557237263887,9.71164650300909,8.5883088807031,7.55174010410857,7.95149155183494
GEO,Housing,8.32151644651645,9.15018766228173,8.61492978566149,8.6170200379244,7.17391304347826,NA,12.2222222222222
GEO,Income,7.57096607096607,9.05060420480353,8.60273466371027,5.89394250281679,11.5217391304348,NA,13.8888888888889
GEO,Jobs,10.9263144263144,8.92939208359141,9.10273466371027,5.86643470894186,9.34782608695652,NA,8.88888888888889
